what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343661820676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661829990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661934057
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343661937755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661938940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661973806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661974898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661976926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661978283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661980358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661981700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661983681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661984601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661989001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661991809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661992355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661993415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661995319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661998173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343661999577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662002947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662003524
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662005287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662007377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662012276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662020123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662021402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662022790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662024304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662037314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662038952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662040091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662041027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662041947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662044038
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662047516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662052914
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662071353
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662071431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662071478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1343662071525
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662076860
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662078404
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662079730
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662086922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1343662091602
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1343662091664
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662093334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1343662096672
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662103786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662106110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662351932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662352493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662373897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662376720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662379918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662383303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662383912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662385238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662389075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662391587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662392695
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662399543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662401633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662419807
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662425361
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662427997
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662430509
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662435766
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662437872
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662457637
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662460211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662464345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662465235
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662467481
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662468994
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662470773
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662472551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662475359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662483721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662485827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662496388
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662496560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662497340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662655757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662660437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662667223
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662667379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662668175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662677098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662680764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662681466
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662683759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662689781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662710092
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662712089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662715911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662739124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662740746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662744147
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662747220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662747641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662751011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662753008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662753835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662754755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662755457
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662757672
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662759232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662761447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662762446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662763600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662764177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662766985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662768077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662769169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662772586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662773038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662773522
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662775113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662776486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662789808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662790354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662793037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662793739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662795502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662798279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662808185
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662812210
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662812600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662812865
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662818793
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662819168
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662819324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662825111
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662827404
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662827404
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662828793
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662828793
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662830415
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662830696
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662830977
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662837654
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662837981
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662838168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662839713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662840446
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662844190
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662850804
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662853784
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662856077
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662858729
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662864579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662882519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662885733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662895576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662897339
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662899788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662901380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662902331
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662904671
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662907245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343662912175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343662914359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343662917370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343662919928
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662925061
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662927993
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662934701
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662937634
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662945840
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662956089
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662959786
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343662969084
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662969411
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662969645
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662974435
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662974435
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662976431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662977945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662983795
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662986400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662988163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662988911
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343662990315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662993669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343662994621
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343662996072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343663004652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343663007600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343663076724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343663084118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343663109375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1343663118470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1343663120981
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343663128828
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663134397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343663150574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343663152883
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663159108
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663163694
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663165519
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663166861
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663169029
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663173054
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663176939
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663179045
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343663189559
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343663214238
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663214613
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343663214691
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343663219745
