what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341278919437
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1341278927112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341278942889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341278954553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1341278958495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341278962691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341278965156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341278975503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279012535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279014351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279022648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279047701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279151871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279153708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279156381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279185723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279187953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279210301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279227834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279266008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279268589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279270622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1341279276661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279282515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279284660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279336905
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341279337132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279347861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279355739
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1341279355957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1341279363055
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341279364802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1341279369708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279371883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279373963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279390680
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1341279394595
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1341279394767
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1341279395258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1341279403271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1341279407655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1341279412725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1341279416953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279422272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279424025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279458038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279458162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279459908
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341279463465
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1341279465415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279466561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279468910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1341279468926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279471594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279492157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279492235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279493842
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341279496738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279504374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279506112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279524522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279529483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279562640
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341279562671
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341279564576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341279569416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279571088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279590343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279593619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279597290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279597368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279598289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279600775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279643546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279643671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279643796
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341279646985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279680137
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1341279703898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1341279703936
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/videoteca",1341279703939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1341279703964
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/videoteca",1341279703967
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1341279704618
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341279704663
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341279704787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279704909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1341279705029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279775517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279776972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279835362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279865397
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1341279867206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279897067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341279897223
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341279901607
